clause_id,doc_id,document,regulation_type,year,pasal,ayat,huruf,angka,source_location,bab,bagian,paragraf,clause_text,word_count,segmentation_note,unit_text_before_atomic_split,is_substantive,non_substantive_reason
C00939,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 56,2,c,,Pasal 56 ayat 2 huruf c,BAB V,Bagian Keempat,Paragraf 4,pencabutan Izin Panas Bumi,4,huruf-level clause,pencabutan Izin Panas Bumi.,True,substantive_candidate
C00940,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 56,3,,,Pasal 56 ayat 3,BAB V,Bagian Keempat,Paragraf 4,Ketentuan lebih lanjut mengenai tata cara pengenaan sanksi administratif sebagaimana dimaksud pada ayat,13,ayat-level clause,Ketentuan lebih lanjut mengenai tata cara pengenaan sanksi administratif sebagaimana dimaksud pada ayat,True,substantive_candidate
C00941,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 56,1,,,Pasal 56 ayat 1,BAB V,Bagian Keempat,Paragraf 4,dan ayat (2) diatur dalam Peraturan Pemerintah,7,ayat-level clause,dan ayat (2) diatur dalam Peraturan Pemerintah.,True,substantive_candidate
C00942,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 57,1,,,Pasal 57 ayat 1,BAB VI,Bagian Keempat,Paragraf 4,Semua data dan informasi yang diperoleh dari kegiatan penyelenggaraan Panas Bumi merupakan milik negara yang pengaturan pemanfaatannya dilakukan oleh Pemerintah,20,ayat-level clause,Semua data dan informasi yang diperoleh dari kegiatan penyelenggaraan Panas Bumi merupakan milik negara yang pengaturan pemanfaatannya dilakukan oleh Pemerintah.,True,substantive_candidate
C00943,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 57,2,,,Pasal 57 ayat 2,BAB VI,Bagian Keempat,Paragraf 4,"Setiap Orang dilarang mengirim, menyerahkan, dan/atau memindahtangankan data dan informasi sebagaimana dimaksud pada ayat (1) tanpa izin Pemerintah",19,ayat-level clause,"Setiap Orang dilarang mengirim, menyerahkan, dan/atau memindahtangankan data dan informasi sebagaimana dimaksud pada ayat (1) tanpa izin Pemerintah.",True,substantive_candidate
C00944,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 58,,,,Pasal 58,BAB VI,Bagian Keempat,Paragraf 4,pemanfaatan data dan informasi diatur dalam Peraturan Pemerintah,8,article-level clause,pemanfaatan data dan informasi diatur dalam Peraturan Pemerintah.,True,substantive_candidate
C00945,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 59,1,,,Pasal 59 ayat 1,BAB VII,Bagian Keempat,Paragraf 4,Menteri melakukan pembinaan dan pengawasan terhadap penyelenggaraan Panas Bumi untuk Pemanfaatan Langsung yang dilaksanakan oleh pemerintah provinsi dan pemerintah kabupaten/kota,21,ayat-level clause,Menteri melakukan pembinaan dan pengawasan terhadap penyelenggaraan Panas Bumi untuk Pemanfaatan Langsung yang dilaksanakan oleh pemerintah provinsi dan pemerintah kabupaten/kota.,True,substantive_candidate
C00946,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 59,2,,,Pasal 59 ayat 2,BAB VII,Bagian Keempat,Paragraf 4,Menteri dapat melimpahkan kepada gubernur untuk melakukan pembinaan dan pengawasan penyelenggaraan Panas Bumi untuk Pemanfaatan Langsung yang dilaksanakan oleh pemerintah kabupaten/kota,22,ayat-level clause,Menteri dapat melimpahkan kepada gubernur untuk melakukan pembinaan dan pengawasan penyelenggaraan Panas Bumi untuk Pemanfaatan Langsung yang dilaksanakan oleh pemerintah kabupaten/kota.,True,substantive_candidate
C00947,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 60,1,,,Pasal 60 ayat 1,BAB VII,Bagian Keempat,Paragraf 4,"Menteri, gubernur atau bupati/wali kota sesuai dengan kewenangannya melakukan pembinaan dan pengawasan atas pelaksanaan pengusahaan Panas Bumi untuk Pemanfaatan Langsung yang dilakukan oleh pemegang Izin Pemanfaatan Langsung",28,ayat-level clause,"Menteri, gubernur atau bupati/wali kota sesuai dengan kewenangannya melakukan pembinaan dan pengawasan atas pelaksanaan pengusahaan Panas Bumi untuk Pemanfaatan Langsung yang dilakukan oleh pemegang Izin Pemanfaatan Langsung.",True,substantive_candidate
C00948,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 60,2,,,Pasal 60 ayat 2,BAB VII,Bagian Keempat,Paragraf 4,Gubernur dan bupati/wali kota sesuai dengan kewenangannya wajib melaporkan pelaksanaan penyelenggaraan Panas Bumi untuk Pemanfaatan Langsung setiap tahun kepada Menteri,21,ayat-level clause,Gubernur dan bupati/wali kota sesuai dengan kewenangannya wajib melaporkan pelaksanaan penyelenggaraan Panas Bumi untuk Pemanfaatan Langsung setiap tahun kepada Menteri.,True,substantive_candidate
C00949,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 61,,,,Pasal 61,BAB VII,Bagian Keempat,Paragraf 4,Menteri melakukan pembinaan dan pengawasan atas pelaksanaan pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung yang dilakukan oleh pemegang Izin Panas Bumi,21,article-level clause,Menteri melakukan pembinaan dan pengawasan atas pelaksanaan pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung yang dilakukan oleh pemegang Izin Panas Bumi.,True,substantive_candidate
C00950,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 62,,,,Pasal 62,BAB VII,Bagian Keempat,Paragraf 4,Pembinaan dan pengawasan sebagaimana dimaksud dalam Pasal 60 ayat (1) paling sedikit meliputi,13,article-level clause,Pembinaan dan pengawasan sebagaimana dimaksud dalam Pasal 60 ayat (1) paling sedikit meliputi:,True,substantive_candidate
C00951,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 62,,a,,Pasal 62 huruf a,BAB VII,Bagian Keempat,Paragraf 4,keselamatan dan kesehatan kerja,4,huruf-level clause,keselamatan dan kesehatan kerja; dan,True,substantive_candidate
C00952,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,,,Pasal 63,BAB VII,Bagian Keempat,Paragraf 4,Pembinaan dan pengawasan sebagaimana dimaksud dalam Pasal 61 paling sedikit meliputi,11,article-level clause,Pembinaan dan pengawasan sebagaimana dimaksud dalam Pasal 61 paling sedikit meliputi:,True,substantive_candidate
C00953,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,e,,Pasal 63 huruf e,BAB VII,Bagian Keempat,Paragraf 4,pengolahan data Panas Bumi,4,huruf-level clause,pengolahan data Panas Bumi;,True,substantive_candidate
C00954,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,f,,Pasal 63 huruf f,BAB VII,Bagian Keempat,Paragraf 4,keselamatan dan kesehatan kerja,4,huruf-level clause,keselamatan dan kesehatan kerja;,True,substantive_candidate
C00955,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,g,,Pasal 63 huruf g,BAB VII,Bagian Keempat,Paragraf 4,pengelolaan lindungan lingkungan dan reklamasi,5,huruf-level clause,pengelolaan lindungan lingkungan dan reklamasi;,True,substantive_candidate
C00956,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,h,,Pasal 63 huruf h,BAB VII,Bagian Keempat,Paragraf 4,"pemanfaatan barang, jasa, teknologi, serta kemampuan rekayasa dan rancang bangun dalam negeri",12,huruf-level clause,"pemanfaatan barang, jasa, teknologi, serta kemampuan rekayasa dan rancang bangun dalam negeri;",True,substantive_candidate
C00957,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,i,,Pasal 63 huruf i,BAB VII,Bagian Keempat,Paragraf 4,pengembangan tenaga kerja Indonesia,4,huruf-level clause,pengembangan tenaga kerja Indonesia;,True,substantive_candidate
C00958,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,j,,Pasal 63 huruf j,BAB VII,Bagian Keempat,Paragraf 4,pengembangan dan pemberdayaan masyarakat setempat,5,huruf-level clause,pengembangan dan pemberdayaan masyarakat setempat;,True,substantive_candidate
C00959,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,k,,Pasal 63 huruf k,BAB VII,Bagian Keempat,Paragraf 4,"penguasaan, pengembangan, dan penerapan teknologi Panas Bumi",7,huruf-level clause,"penguasaan, pengembangan, dan penerapan teknologi Panas Bumi;",True,substantive_candidate
C00960,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,l,,Pasal 63 huruf l,BAB VII,Bagian Keempat,Paragraf 4,penerapan kaidah keteknikan yang baik dan benar,7,huruf-level clause,penerapan kaidah keteknikan yang baik dan benar; dan,True,substantive_candidate
C00961,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 63,,m,,Pasal 63 huruf m,BAB VII,Bagian Keempat,Paragraf 4,kegiatan lain di bidang pengusahaan Panas Bumi sepanjang menyangkut kepentingan umum,11,huruf-level clause,kegiatan lain di bidang pengusahaan Panas Bumi sepanjang menyangkut kepentingan umum.,True,substantive_candidate
C00962,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 64,,,,Pasal 64,BAB VII,Bagian Keempat,Paragraf 4,pengawasan diatur dalam Peraturan Pemerintah,5,article-level clause,pengawasan diatur dalam Peraturan Pemerintah.,True,substantive_candidate
C00963,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 65,1,,,Pasal 65 ayat 1,BAB VIII,Bagian Keempat,Paragraf 4,"Dalam pelaksanaan penyelenggaraan Panas Bumi, masyarakat mempunyai peran serta untuk",10,ayat-level clause,"Dalam pelaksanaan penyelenggaraan Panas Bumi, masyarakat mempunyai peran serta untuk:",True,substantive_candidate
C00964,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 65,1,a,,Pasal 65 ayat 1 huruf a,BAB VIII,Bagian Keempat,Paragraf 4,"menjaga, melindungi, dan memelihara kelestarian wilayah kegiatan pengusahaan Panas Bumi",10,huruf-level clause,"menjaga, melindungi, dan memelihara kelestarian wilayah kegiatan pengusahaan Panas Bumi; dan",True,substantive_candidate
C00965,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 65,1,b,,Pasal 65 ayat 1 huruf b,BAB VIII,Bagian Keempat,Paragraf 4,"menyampaikan laporan terjadinya bahaya, pencemaran, dan/atau perusakan lingkungan di wilayah kegiatan pengusahaan Panas Bumi",15,huruf-level clause,"menyampaikan laporan terjadinya bahaya, pencemaran, dan/atau perusakan lingkungan di wilayah kegiatan pengusahaan Panas Bumi.",True,substantive_candidate
C00966,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 65,2,,,Pasal 65 ayat 2,BAB VIII,Bagian Keempat,Paragraf 4,Dalam pelaksanaan penyelenggaraan Panas Bumi masyarakat berhak untuk,8,ayat-level clause,Dalam pelaksanaan penyelenggaraan Panas Bumi masyarakat berhak untuk:,True,substantive_candidate
C00967,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 65,2,a,,Pasal 65 ayat 2 huruf a,BAB VIII,Bagian Keempat,Paragraf 4,memperoleh informasi yang berkaitan dengan pengusahaan Panas Bumi melalui Pemerintah atau Pemerintah Daerah sesuai dengan kewenangannya,16,huruf-level clause,memperoleh informasi yang berkaitan dengan pengusahaan Panas Bumi melalui Pemerintah atau Pemerintah Daerah sesuai dengan kewenangannya;,True,substantive_candidate
C00968,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 65,2,b,,Pasal 65 ayat 2 huruf b,BAB VIII,Bagian Keempat,Paragraf 4,memperoleh manfaat atas kegiatan pengusahaan Panas Bumi melalui kewajiban perusahaan untuk memenuhi tanggung jawab sosial perusahaan dan/atau pengembangan masyarakat sekitar,21,huruf-level clause,memperoleh manfaat atas kegiatan pengusahaan Panas Bumi melalui kewajiban perusahaan untuk memenuhi tanggung jawab sosial perusahaan dan/atau pengembangan masyarakat sekitar;,True,substantive_candidate
C00969,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 65,2,c,,Pasal 65 ayat 2 huruf c,BAB VIII,Bagian Keempat,Paragraf 4,memperoleh ganti rugi yang layak akibat kesalahan dalam kegiatan pengusahaan Panas Bumi sesuai dengan ketentuan peraturan perundang-undangan,18,huruf-level clause,memperoleh ganti rugi yang layak akibat kesalahan dalam kegiatan pengusahaan Panas Bumi sesuai dengan ketentuan peraturan perundang-undangan; dan,True,substantive_candidate
C00970,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 65,2,d,,Pasal 65 ayat 2 huruf d,BAB VIII,Bagian Keempat,Paragraf 4,mengajukan gugatan kepada pengadilan terhadap kerugian akibat kegiatan pengusahaan Panas Bumi yang menyalahi ketentuan,14,huruf-level clause,mengajukan gugatan kepada pengadilan terhadap kerugian akibat kegiatan pengusahaan Panas Bumi yang menyalahi ketentuan.,True,substantive_candidate
C00971,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,1,,,Pasal 66 ayat 1,BAB IX,Bagian Keempat,Paragraf 4,"Selain Penyidik Pejabat Polisi Negara Republik Indonesia, pejabat pegawai negeri sipil tertentu yang lingkup tugas dan tanggung jawabnya meliputi pengusahaan Panas Bumi diberi wewenang khusus sebagai penyidik pegawai negeri sipil sebagaimana dimaksud dalam undang-undang yang mengatur mengenai hukum acara pidana untuk melakukan penyidikan sesuai dengan Undang-Undang ini",49,ayat-level clause,"Selain Penyidik Pejabat Polisi Negara Republik Indonesia, pejabat pegawai negeri sipil tertentu yang lingkup tugas dan tanggung jawabnya meliputi pengusahaan Panas Bumi diberi wewenang khusus sebagai penyidik pegawai negeri sipil sebagaimana dimaksud dalam undang-undang yang mengatur mengenai hukum acara pidana untuk melakukan penyidikan sesuai dengan Undang-Undang ini.",True,substantive_candidate
C00972,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,,,Pasal 66 ayat 2,BAB IX,Bagian Keempat,Paragraf 4,Penyidik pegawai negeri sipil sebagaimana dimaksud pada ayat (1) berwenang,10,ayat-level clause,Penyidik pegawai negeri sipil sebagaimana dimaksud pada ayat (1) berwenang:,True,substantive_candidate
C00973,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,a,,Pasal 66 ayat 2 huruf a,BAB IX,Bagian Keempat,Paragraf 4,melakukan pemeriksaan atas kebenaran laporan atau keterangan yang diterima berkenaan dengan tindak pidana dalam pengusahaan Panas Bumi,17,huruf-level clause,melakukan pemeriksaan atas kebenaran laporan atau keterangan yang diterima berkenaan dengan tindak pidana dalam pengusahaan Panas Bumi;,True,substantive_candidate
C00974,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,b,,Pasal 66 ayat 2 huruf b,BAB IX,Bagian Keempat,Paragraf 4,melakukan pemeriksaan terhadap orang atau badan yang diduga melakukan tindak pidana dalam pengusahaan Panas Bumi,15,huruf-level clause,melakukan pemeriksaan terhadap orang atau badan yang diduga melakukan tindak pidana dalam pengusahaan Panas Bumi;,True,substantive_candidate
C00975,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,c,,Pasal 66 ayat 2 huruf c,BAB IX,Bagian Keempat,Paragraf 4,memanggil orang untuk didengar dan diperiksa sebagai saksi atau tersangka dalam perkara tindak pidana pengusahaan Panas Bumi,17,huruf-level clause,memanggil orang untuk didengar dan diperiksa sebagai saksi atau tersangka dalam perkara tindak pidana pengusahaan Panas Bumi;,True,substantive_candidate
C00976,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,d,,Pasal 66 ayat 2 huruf d,BAB IX,Bagian Keempat,Paragraf 4,menggeledah tempat dan/atau sarana yang diduga digunakan untuk melakukan tindak pidana dalam pengusahaan Panas Bumi,16,huruf-level clause,menggeledah tempat dan/atau sarana yang diduga digunakan untuk melakukan tindak pidana dalam pengusahaan Panas Bumi;,True,substantive_candidate
C00977,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,e,,Pasal 66 ayat 2 huruf e,BAB IX,Bagian Keempat,Paragraf 4,melakukan pemeriksaan sarana dan prasarana pengusahaan Panas Bumi dan menghentikan penggunaan peralatan yang diduga digunakan untuk melakukan tindak pidana,19,huruf-level clause,melakukan pemeriksaan sarana dan prasarana pengusahaan Panas Bumi dan menghentikan penggunaan peralatan yang diduga digunakan untuk melakukan tindak pidana;,True,substantive_candidate
C00978,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,f,,Pasal 66 ayat 2 huruf f,BAB IX,Bagian Keempat,Paragraf 4,menyegel dan/atau menyita alat pengusahaan Panas Bumi yang digunakan untuk melakukan tindak pidana sebagai alat bukti,17,huruf-level clause,menyegel dan/atau menyita alat pengusahaan Panas Bumi yang digunakan untuk melakukan tindak pidana sebagai alat bukti;,True,substantive_candidate
C00979,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,g,,Pasal 66 ayat 2 huruf g,BAB IX,Bagian Keempat,Paragraf 4,mendatangkan orang ahli yang diperlukan dalam hubungannya dengan pemeriksaan perkara tindak pidana dalam pengusahaan Panas Bumi,16,huruf-level clause,mendatangkan orang ahli yang diperlukan dalam hubungannya dengan pemeriksaan perkara tindak pidana dalam pengusahaan Panas Bumi; dan,True,substantive_candidate
C00980,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,h,,Pasal 66 ayat 2 huruf h,BAB IX,Bagian Keempat,Paragraf 4,menghentikan penyidikan perkara tindak pidana dalam pengusahaan Panas Bumi,9,huruf-level clause,menghentikan penyidikan perkara tindak pidana dalam pengusahaan Panas Bumi.,True,substantive_candidate
C00981,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,3,,,Pasal 66 ayat 3,BAB IX,Bagian Keempat,Paragraf 4,Penyidik pegawai negeri sipil sebagaimana dimaksud pada ayat (1) dan ayat (2) dalam pelaksanaan penyidikan wajib berkoordinasi dan melaporkan hasil penyidikannya kepada Pejabat Polisi Negara Republik Indonesia sesuai dengan ketentuan peraturan perundang-undangan,33,ayat-level clause,Penyidik pegawai negeri sipil sebagaimana dimaksud pada ayat (1) dan ayat (2) dalam pelaksanaan penyidikan wajib berkoordinasi dan melaporkan hasil penyidikannya kepada Pejabat Polisi Negara Republik Indonesia sesuai dengan ketentuan peraturan perundang-undangan.,True,substantive_candidate
C00982,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,4,,,Pasal 66 ayat 4,BAB IX,Bagian Keempat,Paragraf 4,Penyidik pegawai negeri sipil sebagaimana dimaksud pada ayat (1) wajib menghentikan penyidikannya dalam hal peristiwa sebagaimana dimaksud pada ayat,19,ayat-level clause,Penyidik pegawai negeri sipil sebagaimana dimaksud pada ayat (1) wajib menghentikan penyidikannya dalam hal peristiwa sebagaimana dimaksud pada ayat,True,substantive_candidate
C00983,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,2,,,Pasal 66 ayat 2,BAB IX,Bagian Keempat,Paragraf 4,huruf a tidak terdapat cukup bukti dan/atau peristiwanya bukan merupakan tindak pidana,13,ayat-level clause,huruf a tidak terdapat cukup bukti dan/atau peristiwanya bukan merupakan tindak pidana.,True,substantive_candidate
C00984,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 66,5,,,Pasal 66 ayat 5,BAB IX,Bagian Keempat,Paragraf 4,Pelaksanaan kewenangan sebagaimana dimaksud pada ayat (2) dilakukan sesuai dengan ketentuan peraturan perundang-undangan,14,ayat-level clause,Pelaksanaan kewenangan sebagaimana dimaksud pada ayat (2) dilakukan sesuai dengan ketentuan peraturan perundang-undangan.,True,substantive_candidate
C00985,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 67,,,,Pasal 67,BAB X,Bagian Keempat,Paragraf 4,"Setiap Orang yang dengan sengaja melakukan pengusahaan Panas Bumi untuk Pemanfaatan Langsung tanpa Izin Pemanfaatan Langsung sebagaimana dimaksud dalam Pasal 11 ayat (1) dipidana dengan pidana penjara paling lama 2 (dua) tahun atau pidana denda paling banyak Rp6.000.000.000,00 (enam miliar rupiah)",45,article-level clause,"Setiap Orang yang dengan sengaja melakukan pengusahaan Panas Bumi untuk Pemanfaatan Langsung tanpa Izin Pemanfaatan Langsung sebagaimana dimaksud dalam Pasal 11 ayat (1) dipidana dengan pidana penjara paling lama 2 (dua) tahun atau pidana denda paling banyak Rp6.000.000.000,00 (enam miliar rupiah).",True,substantive_candidate
C00986,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 68,,,,Pasal 68,BAB X,Bagian Keempat,Paragraf 4,Setiap Orang yang memegang Izin Pemanfaatan Langsung yang dengan sengaja melakukan pengusahaan Panas Bumi untuk Pemanfaatan Langsung tidak pada lokasi yang ditetapkan dalam Izin sebagaimana dimaksud dalam,27,article-level clause,Setiap Orang yang memegang Izin Pemanfaatan Langsung yang dengan sengaja melakukan pengusahaan Panas Bumi untuk Pemanfaatan Langsung tidak pada lokasi yang ditetapkan dalam Izin sebagaimana dimaksud dalam,True,substantive_candidate
C00987,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 13,,,,Pasal 13,BAB X,Bagian Keempat,Paragraf 4,"ayat (1) dipidana dengan pidana penjara paling lama 2 (dua) tahun 6 (enam) bulan atau pidana denda paling banyak Rp7.000.000.000,00 (tujuh miliar rupiah)",27,article-level clause,"ayat (1) dipidana dengan pidana penjara paling lama 2 (dua) tahun 6 (enam) bulan atau pidana denda paling banyak Rp7.000.000.000,00 (tujuh miliar rupiah).",True,substantive_candidate
C00988,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 69,,,,Pasal 69,BAB X,Bagian Keempat,Paragraf 4,"Setiap Orang yang memegang Izin Pemanfaatan Langsung yang dengan sengaja melakukan pengusahaan Panas Bumi yang tidak sesuai dengan peruntukannya sebagaimana dimaksud dalam Pasal 13 ayat (2) dipidana dengan pidana penjara paling lama 3 (tiga) tahun atau pidana denda paling banyak Rp10.000.000.000,00 (sepuluh miliar rupiah)",48,article-level clause,"Setiap Orang yang memegang Izin Pemanfaatan Langsung yang dengan sengaja melakukan pengusahaan Panas Bumi yang tidak sesuai dengan peruntukannya sebagaimana dimaksud dalam Pasal 13 ayat (2) dipidana dengan pidana penjara paling lama 3 (tiga) tahun atau pidana denda paling banyak Rp10.000.000.000,00 (sepuluh miliar rupiah).",True,substantive_candidate
